2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,136 ,0605601A,Army Test Ranges and Facilities,Y,"293,748","14,134","307,882",0,0,0,0,0,0,"293,748","14,134","307,882",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,137 ,0605602A,Army Technical Test Instrumentation and Targets,Y,"52,404","11,723","64,127",0,0,0,0,0,0,"52,404","11,723","64,127",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,138 ,0605604A,Survivability/Lethality Analysis,Y,"38,571",0,"38,571",0,0,0,0,0,0,"38,571",0,"38,571",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,139 ,0605606A,Aircraft Certification,Y,"4,665",0,"4,665",0,0,0,0,0,0,"4,665",0,"4,665",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,140 ,0605702A,Meteorological Support to RDT&E Activities,Y,"6,925",0,"6,925",0,0,0,0,0,0,"6,925",0,"6,925",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,141 ,0605706A,Materiel Systems Analysis,Y,"21,677",0,"21,677",0,0,0,0,0,0,"21,677",0,"21,677",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,142 ,0605709A,Exploitation of Foreign Items,Y,"12,415",0,"12,415",0,0,0,0,0,0,"12,415",0,"12,415",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,143 ,0605712A,Support of Operational Testing,Y,"49,684",0,"49,684",0,0,0,0,0,0,"49,684",0,"49,684",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,144 ,0605716A,Army Evaluation Center,Y,"55,905",0,"55,905",0,0,0,0,0,0,"55,905",0,"55,905",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,145 ,0605718A,Army Modeling & Sim X-Cmd Collaboration & Integ,Y,"7,959",0,"7,959",0,0,0,0,0,0,"7,959",0,"7,959",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,146 ,0605801A,Programwide Activities,Y,"51,822",0,"51,822",0,0,0,0,0,0,"51,822",0,"51,822",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,147 ,0605803A,Technical Information Activities,Y,"33,323",0,"33,323",0,0,0,0,0,0,"33,323",0,"33,323",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,148 ,0605805A,"Munitions Standardization, Effectiveness and Safety",Y,"40,545",0,"40,545",0,0,0,0,0,0,"40,545",0,"40,545",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,149 ,0605857A,Environmental Quality Technology Mgmt Support,Y,"2,130",0,"2,130",0,0,0,0,0,0,"2,130",0,"2,130",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,150 ,0605898A,Army Direct Report Headquarters - R&D - MHA,Y,"49,885",0,"49,885",0,0,0,0,0,0,"49,885",0,"49,885",U
2040A,"Research, Development, Test & Eval, Army",ARMY,06,RDT&E Management Support,151 ,0303260A,Defense Military Deception Initiative,Y,"2,000",0,"2,000",0,0,0,0,0,0,"2,000",0,"2,000",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,152 ,0603778A,MLRS Product Improvement Program,Y,"9,663","25,100","34,763",0,0,0,0,0,0,"9,663","25,100","34,763",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,153 ,0603813A,TRACTOR PULL,Y,"3,960",0,"3,960",0,0,0,0,0,0,"3,960",0,"3,960",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,154 ,0605024A,Anti-Tamper Technology Support,Y,"3,638",0,"3,638",0,0,0,0,0,0,"3,638",0,"3,638",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,155 ,0607131A,Weapons and Munitions Product Improvement Programs,Y,"14,517",0,"14,517",0,0,"5,100","5,100",0,"5,100","14,517","5,100","19,617",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,156 ,0607133A,TRACTOR SMOKE,Y,"4,479",0,"4,479",0,0,0,0,0,0,"4,479",0,"4,479",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,157 ,0607134A,Long Range Precision Fires (LRPF),Y,"39,275","27,731","67,006",0,0,0,0,0,0,"39,275","27,731","67,006",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,158 ,0607135A,Apache Product Improvement Program,Y,"66,441",0,"66,441",0,0,0,0,0,0,"66,441",0,"66,441",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,159 ,0607136A,Blackhawk Product Improvement Program,Y,"46,765",0,"46,765",0,0,0,0,0,0,"46,765",0,"46,765",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,160 ,0607137A,Chinook Product Improvement Program,Y,"91,848",0,"91,848",0,0,0,0,0,0,"91,848",0,"91,848",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,161 ,0607138A,Fixed Wing Product Improvement Program,Y,796,0,796,0,0,0,0,0,0,796,0,796,U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,162 ,0607139A,Improved Turbine Engine Program,Y,"126,105",0,"126,105",0,0,0,0,0,0,"126,105",0,"126,105",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,163 ,0607140A,Emerging Technologies from NIE,Y,"2,369",0,"2,369",0,0,0,0,0,0,"2,369",0,"2,369",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,164 ,0607141A,Logistics Automation,Y,"4,563",0,"4,563",0,0,0,0,0,0,"4,563",0,"4,563",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,165 ,0607142A,Aviation Rocket System Product Improvement and Development,Y,0,"8,000","8,000",0,0,0,0,0,0,0,"8,000","8,000",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,166 ,0607665A,Family of Biometrics,Y,"12,098",0,"12,098",0,0,0,0,0,0,"12,098",0,"12,098",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,167 ,0607865A,Patriot Product Improvement,Y,"49,482",0,"49,482",0,0,0,0,0,0,"49,482",0,"49,482",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,168 ,0202429A,Aerostat Joint Project - COCOM Exercise,Y,"45,482",0,"45,482",0,0,0,0,0,0,"45,482",0,"45,482",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,169 ,0203728A,Joint Automated Deep Operation Coordination System (JADOCS),Y,"30,455",0,"30,455",0,0,0,0,0,0,"30,455",0,"30,455",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,170 ,0203735A,Combat Vehicle Improvement Programs,Y,"316,857","10,500","327,357",0,0,0,0,0,0,"316,857","10,500","327,357",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,171 ,0203740A,Maneuver Control System,Y,"4,031",0,"4,031",0,0,0,0,0,0,"4,031",0,"4,031",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,172 ,0203744A,Aircraft Modifications/Product Improvement Programs,Y,"35,793",0,"35,793",0,0,0,0,0,0,"35,793",0,"35,793",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,173 ,0203752A,Aircraft Engine Component Improvement Program,Y,259,0,259,0,0,0,0,0,0,259,0,259,U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,174 ,0203758A,Digitization,Y,"6,483",0,"6,483",0,0,0,0,0,0,"6,483",0,"6,483",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,175 ,0203801A,Missile/Air Defense Product Improvement Program,Y,"5,122","48,600","53,722",0,0,0,0,0,0,"5,122","48,600","53,722",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,176 ,0203802A,Other Missile Product Improvement Programs,Y,"7,491",0,"7,491",0,0,"1,080","1,080",0,"1,080","7,491","1,080","8,571",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,177 ,0203808A,TRACTOR CARD,Y,"20,333",0,"20,333",0,0,0,0,0,0,"20,333",0,"20,333",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,178 ,0205402A,Integrated Base Defense - Operational System Dev,Y,0,0,0,0,0,"3,450","3,450",0,"3,450",0,"3,450","3,450",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,179 ,0205410A,Materials Handling Equipment,Y,124,0,124,0,0,0,0,0,0,124,0,124,U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,180 ,0205456A,Lower Tier Air and Missile Defense (AMD) System,Y,"69,417","4,000","73,417",0,0,0,0,0,0,"69,417","4,000","73,417",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,181 ,0205778A,Guided Multiple-Launch Rocket System (GMLRS),Y,"22,044","16,000","38,044",0,0,0,0,0,0,"22,044","16,000","38,044",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,182 ,0208053A,Joint Tactical Ground System,Y,"12,649",0,"12,649",0,0,0,0,0,0,"12,649",0,"12,649",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,184 ,0303028A,Security and Intelligence Activities,Y,"11,619",0,"11,619",0,0,0,0,0,0,"11,619",0,"11,619",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,185 ,0303140A,Information Systems Security Program,Y,"38,280",0,"38,280",0,0,0,0,0,0,"38,280",0,"38,280",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,186 ,0303141A,Global Combat Support System,Y,"27,223","1,444","28,667",0,0,0,0,0,0,"27,223","1,444","28,667",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,187 ,0303142A,SATCOM Ground Environment (SPACE),Y,"18,815",0,"18,815",0,0,0,0,0,0,"18,815",0,"18,815",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,188 ,0303150A,WWMCCS/Global Command and Control System,Y,"4,718",0,"4,718",0,0,0,0,0,0,"4,718",0,"4,718",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,190 ,0305127A,Foreign Counterintelligence Activities,Y,0,"4,100","4,100",0,0,0,0,0,0,0,"4,100","4,100",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,191 ,0305204A,Tactical Unmanned Aerial Vehicles,Y,"8,218",0,"8,218",0,0,0,0,0,0,"8,218",0,"8,218",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,192 ,0305206A,Airborne Reconnaissance Systems,Y,"11,799",0,"11,799",0,0,0,0,0,0,"11,799",0,"11,799",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,193 ,0305208A,Distributed Common Ground/Surface Systems,Y,"32,284",0,"32,284",0,0,0,0,0,0,"32,284",0,"32,284",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,194 ,0305219A,MQ-1C Gray Eagle UAS,Y,"13,470","17,500","30,970",0,0,0,0,0,0,"13,470","17,500","30,970",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,195 ,0305232A,RQ-11 UAV,Y,"1,613",0,"1,613",0,0,0,0,0,0,"1,613",0,"1,613",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,196 ,0305233A,RQ-7 UAV,Y,"4,597","3,000","7,597",0,0,0,0,0,0,"4,597","3,000","7,597",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,197 ,0307665A,Biometrics Enabled Intelligence,Y,0,0,0,"7,104",0,"1,750","8,854",0,"8,854","7,104","1,750","8,854",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,198 ,0310349A,Win-T Increment 2 - Initial Networking,Y,"4,867",0,"4,867",0,0,0,0,0,0,"4,867",0,"4,867",U
2040A,"Research, Development, Test & Eval, Army",ARMY,07,Operational Systems Development,199 ,0708045A,End Item Industrial Preparedness Activities,Y,"62,287",0,"62,287",0,0,0,0,0,0,"62,287",0,"62,287",U
2040A,"Research, Development, Test & Eval, Army",,07,Operational Systems Development,,9999999999,Classified Programs,Y,"4,625",0,"4,625",0,0,0,0,0,0,"4,625",0,"4,625",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,01,Basic Research,1   ,0601103N,University Research Initiatives,Y,"101,714",0,"101,714",0,0,0,0,0,0,"101,714",0,"101,714",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,01,Basic Research,2   ,0601152N,In-House Laboratory Independent Research,Y,"18,508",0,"18,508",0,0,0,0,0,0,"18,508",0,"18,508",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,01,Basic Research,3   ,0601153N,Defense Research Sciences,Y,"422,748",0,"422,748",0,0,0,0,0,0,"422,748",0,"422,748",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,4   ,0602114N,Power Projection Applied Research,Y,"41,371",0,"41,371",0,0,0,0,0,0,"41,371",0,"41,371",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,5   ,0602123N,Force Protection Applied Research,Y,"158,745",0,"158,745",0,0,0,0,0,0,"158,745",0,"158,745",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,6   ,0602131M,Marine Corps Landing Force Technology,Y,"51,590",0,"51,590",0,0,0,0,0,0,"51,590",0,"51,590",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,7   ,0602235N,Common Picture Applied Research,Y,"41,185",0,"41,185",0,0,0,0,0,0,"41,185",0,"41,185",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,8   ,0602236N,Warfighter Sustainment Applied Research,Y,"45,467",0,"45,467",0,0,0,0,0,0,"45,467",0,"45,467",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,9   ,0602271N,Electromagnetic Systems Applied Research,Y,"118,941",0,"118,941",0,0,0,0,0,0,"118,941",0,"118,941",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,10  ,0602435N,Ocean Warfighting Environment Applied Research,Y,"42,618",0,"42,618",0,0,0,0,0,0,"42,618",0,"42,618",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,11  ,0602651M,Joint Non-Lethal Weapons Applied Research,Y,"6,327",0,"6,327",0,0,0,0,0,0,"6,327",0,"6,327",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,12  ,0602747N,Undersea Warfare Applied Research,Y,"126,313",0,"126,313",0,0,0,0,0,0,"126,313",0,"126,313",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,13  ,0602750N,Future Naval Capabilities Applied Research,Y,"165,103",0,"165,103",0,0,0,0,0,0,"165,103",0,"165,103",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,14  ,0602782N,Mine and Expeditionary Warfare Applied Research,Y,"33,916",0,"33,916",0,0,0,0,0,0,"33,916",0,"33,916",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,02,Applied Research,15  ,0602898N,Science and Technology Management - ONR Headquarters,Y,"29,575",0,"29,575",0,0,0,0,0,0,"29,575",0,"29,575",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,16  ,0603114N,Power Projection Advanced Technology,Y,"96,406",0,"96,406",0,0,0,0,0,0,"96,406",0,"96,406",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,17  ,0603123N,Force Protection Advanced Technology,Y,"48,438",0,"48,438",0,0,0,0,0,0,"48,438",0,"48,438",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,18  ,0603271N,Electromagnetic Systems Advanced Technology,Y,"26,421",0,"26,421",0,0,0,0,0,0,"26,421",0,"26,421",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,19  ,0603640M,USMC Advanced Technology Demonstration (ATD),Y,"140,416",0,"140,416",0,0,0,0,0,0,"140,416",0,"140,416",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,20  ,0603651M,Joint Non-Lethal Weapons Technology Development,Y,"13,117",0,"13,117",0,0,0,0,0,0,"13,117",0,"13,117",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,21  ,0603673N,Future Naval Capabilities Advanced Technology Development,Y,"249,092",0,"249,092",0,0,0,0,0,0,"249,092",0,"249,092",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,22  ,0603680N,Manufacturing Technology Program,Y,"56,712",0,"56,712",0,0,0,0,0,0,"56,712",0,"56,712",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,23  ,0603729N,Warfighter Protection Advanced Technology,Y,"4,789",0,"4,789",0,0,0,0,0,0,"4,789",0,"4,789",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,24  ,0603747N,Undersea Warfare Advanced Technology,Y,"25,880",0,"25,880",0,0,0,0,0,0,"25,880",0,"25,880",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,25  ,0603758N,Navy Warfighting Experiments and Demonstrations,Y,"60,550",0,"60,550",0,0,0,0,0,0,"60,550",0,"60,550",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,03,Advanced Technology Development,26  ,0603782N,Mine and Expeditionary Warfare Advanced Technology,Y,"15,167",0,"15,167",0,0,0,0,0,0,"15,167",0,"15,167",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,27  ,0603207N,Air/Ocean Tactical Applications,Y,"48,536",0,"48,536",0,0,0,0,0,0,"48,536",0,"48,536",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,28  ,0603216N,Aviation Survivability,Y,"5,239",0,"5,239",0,0,0,0,0,0,"5,239",0,"5,239",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,29  ,0603251N,Aircraft Systems,Y,"1,519",0,"1,519",0,0,0,0,0,0,"1,519",0,"1,519",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,30  ,0603254N,ASW Systems Development,Y,"7,041",0,"7,041",0,0,0,0,0,0,"7,041",0,"7,041",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,31  ,0603261N,Tactical Airborne Reconnaissance,Y,"3,274",0,"3,274",0,0,0,0,0,0,"3,274",0,"3,274",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,32  ,0603382N,Advanced Combat Systems Technology,Y,"57,034",0,"57,034",0,0,0,0,0,0,"57,034",0,"57,034",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,33  ,0603502N,Surface and Shallow Water Mine Countermeasures,Y,"165,775",0,"165,775",0,0,0,0,0,0,"165,775",0,"165,775",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,34  ,0603506N,Surface Ship Torpedo Defense,Y,"87,066",0,"87,066",0,0,0,0,0,0,"87,066",0,"87,066",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,35  ,0603512N,Carrier Systems Development,Y,"7,605",0,"7,605",0,0,0,0,0,0,"7,605",0,"7,605",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,36  ,0603525N,PILOT FISH,Y,"132,068",0,"132,068",0,0,0,0,0,0,"132,068",0,"132,068",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,37  ,0603527N,RETRACT LARCH,Y,"14,546",0,"14,546","3,907",0,"32,000","35,907",0,"35,907","18,453","32,000","50,453",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,38  ,0603536N,RETRACT JUNIPER,Y,"115,435",0,"115,435",0,0,0,0,0,0,"115,435",0,"115,435",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,39  ,0603542N,Radiological Control,Y,702,0,702,0,0,0,0,0,0,702,0,702,U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,40  ,0603553N,Surface ASW,Y,"1,081",0,"1,081",0,0,0,0,0,0,"1,081",0,"1,081",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,41  ,0603561N,Advanced Submarine System Development,Y,"100,565","5,800","106,365",0,0,0,0,0,0,"100,565","5,800","106,365",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,42  ,0603562N,Submarine Tactical Warfare Systems,Y,"8,782",0,"8,782",0,0,0,0,0,0,"8,782",0,"8,782",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,43  ,0603563N,Ship Concept Advanced Design,Y,"14,590",0,"14,590",0,0,0,0,0,0,"14,590",0,"14,590",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,44  ,0603564N,Ship Preliminary Design & Feasibility Studies,Y,"15,805",0,"15,805",0,0,0,0,0,0,"15,805",0,"15,805",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,45  ,0603570N,Advanced Nuclear Power Systems,Y,"453,313",0,"453,313",0,0,0,0,0,0,"453,313",0,"453,313",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,46  ,0603573N,Advanced Surface Machinery Systems,Y,"36,655",0,"36,655",0,0,0,0,0,0,"36,655",0,"36,655",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,47  ,0603576N,CHALK EAGLE,Y,"367,016",0,"367,016",0,0,0,0,0,0,"367,016",0,"367,016",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,48  ,0603581N,Littoral Combat Ship (LCS),Y,"51,630",0,"51,630",0,0,0,0,0,0,"51,630",0,"51,630",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,49  ,0603582N,Combat System Integration,Y,"23,530","3,000","26,530",0,0,0,0,0,0,"23,530","3,000","26,530",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,50  ,0603595N,Ohio Replacement,Y,"700,811",0,"700,811",0,0,0,0,0,0,"700,811",0,"700,811",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,51  ,0603596N,LCS Mission Modules,Y,"160,058",0,"160,058",0,0,0,0,0,0,"160,058",0,"160,058",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,52  ,0603599N,Frigate Development,Y,"84,900",0,"84,900",0,0,0,0,0,0,"84,900",0,"84,900",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,53  ,0603609N,Conventional Munitions,Y,"8,342",0,"8,342",0,0,0,0,0,0,"8,342",0,"8,342",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,54  ,0603611M,Marine Corps Assault Vehicles,Y,"158,682",0,"158,682",0,0,0,0,0,0,"158,682",0,"158,682",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,55  ,0603635M,Marine Corps Ground Combat/Support System,Y,"1,303",0,"1,303",0,0,0,0,0,0,"1,303",0,"1,303",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,56  ,0603654N,Joint Service Explosive Ordnance Development,Y,"46,911",0,"46,911",0,0,"3,500","3,500",0,"3,500","46,911","3,500","50,411",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,57  ,0603713N,Ocean Engineering Technology Development,Y,"4,556",0,"4,556",0,0,0,0,0,0,"4,556",0,"4,556",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,58  ,0603721N,Environmental Protection,Y,"20,343",0,"20,343",0,0,0,0,0,0,"20,343",0,"20,343",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,59  ,0603724N,Navy Energy Program,Y,"52,479","-25,000","27,479",0,0,0,0,0,0,"52,479","-25,000","27,479",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,60  ,0603725N,Facilities Improvement,Y,"5,458",0,"5,458",0,0,0,0,0,0,"5,458",0,"5,458",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,61  ,0603734N,CHALK CORAL,Y,"245,860",0,"245,860",0,0,0,0,0,0,"245,860",0,"245,860",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,62  ,0603739N,Navy Logistic Productivity,Y,"3,089",0,"3,089",0,0,0,0,0,0,"3,089",0,"3,089",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,63  ,0603746N,RETRACT MAPLE,Y,"323,526",0,"323,526",0,0,0,0,0,0,"323,526",0,"323,526",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,64  ,0603748N,LINK PLUMERIA,Y,"318,497",0,"318,497",0,0,0,0,0,0,"318,497",0,"318,497",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,65  ,0603751N,RETRACT ELM,Y,"52,834",0,"52,834",0,0,0,0,0,0,"52,834",0,"52,834",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,66  ,0603764N,LINK EVERGREEN,Y,"48,116",0,"48,116",0,0,0,0,0,0,"48,116",0,"48,116",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,67  ,0603787N,Special Processes,Y,"13,619",0,"13,619",0,0,0,0,0,0,"13,619",0,"13,619",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,68  ,0603790N,NATO Research and Development,Y,"9,867",0,"9,867",0,0,0,0,0,0,"9,867",0,"9,867",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,69  ,0603795N,Land Attack Technology,Y,"6,015",0,"6,015",0,0,0,0,0,0,"6,015",0,"6,015",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,70  ,0603851M,Joint Non-Lethal Weapons Testing,Y,"27,904",0,"27,904",0,0,0,0,0,0,"27,904",0,"27,904",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,71  ,0603860N,Joint Precision Approach and Landing Systems - Dem/Val,Y,"104,144",0,"104,144",0,0,0,0,0,0,"104,144",0,"104,144",U
1319N,"Research, Development, Test & Eval, Navy",NAVY,04,Advanced Component Development & Prototypes,72  ,0603925N,Directed Energy and Electric Weapon Systems,Y,"32,700",0,"32,700",0,0,0,0,0,0,"32,700",0,"32,700",U
